"year","variable","ensemble","model","experiment","value","problem"
2042,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.27684391538302,NA
2043,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.50454763571421,NA
2044,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.79622569680214,NA
2045,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.69468233982722,NA
2046,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.85689050952594,NA
2047,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.06766120592753,NA
2048,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.50158018867175,NA
2049,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.15819412966569,NA
2050,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.79078964392344,NA
2051,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.80345839262009,NA
2052,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.80559893449148,NA
2053,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.74016696214676,NA
2054,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.82794161637624,NA
2055,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.66262725989024,NA
2056,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.40794183810552,NA
2057,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.87236999471982,NA
2058,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.89026314020157,NA
2059,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.83450148502986,NA
2060,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.02643405894438,NA
2061,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.74031627178192,NA
2062,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.44578353563945,NA
2063,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.29080258806546,NA
2064,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.62167491515477,NA
2065,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.22586125135422,NA
2066,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",4.79248507817586,NA
2067,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.42817091941833,NA
2068,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.34703767299652,NA
2069,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.6181077559789,NA
2070,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.89768548806508,NA
2071,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.80077265202999,NA
2072,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.98765637477239,NA
2073,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.35963017741839,NA
2074,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.20515070358912,NA
2075,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.86219280958176,NA
2076,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.10120568672816,NA
2077,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.7868869304657,NA
2078,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.02724748849869,NA
2079,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.93294177452723,NA
2080,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",5.50571595629056,NA
2081,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.07239792744319,NA
2082,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.31492550174395,NA
2083,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.68336979548136,NA
2084,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.15109519163768,NA
2085,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.40705579519272,NA
2086,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.22208348910014,NA
2087,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.54139946897825,NA
2088,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.39466796070337,NA
2089,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.63915225863457,NA
2090,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.73873476187388,NA
2091,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.74845283230146,NA
2092,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.29092088341713,NA
2093,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.74646759033203,NA
2094,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.5145982503891,NA
2095,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.51631018022696,NA
2096,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.51664856076241,NA
2097,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",7.01038458446662,NA
2098,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.82168317834536,NA
2099,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.84253317614396,NA
2100,"heatflux","r1i1p1","MIROC-ESM","esmrcp85",6.640248944362,NA
2006,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",1.27292122940222,NA
2007,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",1.37989056110382,NA
2008,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",1.7070934039851,NA
2009,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",1.54632066190243,NA
2010,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.92650160193443,NA
2011,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.97681726018588,NA
2012,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.35726116100947,NA
2013,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.09977350446085,NA
2014,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.89707243442535,NA
2015,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.29735257228216,NA
2016,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",1.71171929438909,NA
2017,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.05723510185877,NA
2018,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.56814340750376,NA
2019,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.58132854104042,NA
2020,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.01482584079107,NA
2021,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.16751550634702,NA
2022,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.43565690517426,NA
2023,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.72197974721591,NA
2024,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.26519860823949,NA
2025,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.68922694524129,NA
2026,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.28365155061086,NA
2027,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.36807445685069,NA
2028,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.84034032622973,NA
2029,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.73079792161783,NA
2030,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.72847525278727,NA
2031,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.0861475666364,NA
2032,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.90572384993235,NA
2033,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.48565462231636,NA
2034,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.80002868175507,NA
2035,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.02956937750181,NA
2036,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.00358521938324,NA
2037,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",2.86232244968414,NA
2038,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.43024261792501,NA
2039,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.52129010359446,NA
2040,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.03449612359206,NA
2041,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.28062638640404,NA
2042,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.53071947892507,NA
2043,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.78359328707059,NA
2044,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.108715792497,NA
2045,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.87942083676656,NA
2046,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.70170013109843,NA
2047,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.41766913731893,NA
2048,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.39651834964752,NA
2049,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.7290087044239,NA
2050,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.73455970486005,NA
2051,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.96994471549988,NA
2052,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.51241329312325,NA
2053,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.31600759426753,NA
2054,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.61599790056547,NA
2055,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.99597290158272,NA
2056,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.36577986180782,NA
2057,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.17942970991135,NA
2058,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.92526537179947,NA
2059,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.44872967898846,NA
2060,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.52181826035182,NA
2061,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.30383388201396,NA
2062,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.10299243529638,NA
2063,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.64005216956139,NA
2064,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.6808763941129,NA
2065,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.6769526998202,NA
2066,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.42977217833201,NA
2067,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.10810871918996,NA
2068,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.84024222691854,NA
2069,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.27275521556536,NA
2070,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.2216199239095,NA
2071,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.77510545651118,NA
2072,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",5.02262167135874,NA
2073,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.02534020940463,NA
2074,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",3.7226073940595,NA
2075,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.62775741020838,NA
2076,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.74527581532796,NA
2077,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.97129076719284,NA
2078,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.47269940376282,NA
2079,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.01324497660001,NA
2080,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",5.22348421812057,NA
2081,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",5.46872415145238,NA
2082,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.68726607163747,NA
2083,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.16902869939804,NA
2084,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.66577649116516,NA
2085,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.97577303647995,NA
2086,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",5.16539522012075,NA
2087,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",5.17462229728699,NA
2088,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.97420436143875,NA
2089,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.90668125947316,NA
2090,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",5.12049371004105,NA
2091,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.89943993091583,NA
2092,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.61135673522949,NA
2093,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.70732055107753,NA
2094,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.88015166918437,NA
2095,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",5.28967702388763,NA
2096,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",5.72182401021322,NA
2097,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.95432762304942,NA
2098,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",4.93718673785528,NA
2099,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",5.380519926548,NA
2100,"heatflux","r1i1p1","NorESM1-ME","esmrcp85",5.23084431886673,NA
1850,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.04024610916773,NA
1851,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.46505153179169,NA
1852,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.51029844085375,NA
1853,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.56911826133728,NA
1854,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.90553299585978,NA
1855,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.90379636486371,NA
1856,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.828817486763,NA
1857,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.51617151498795,NA
1858,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.74049512545268,NA
1859,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.77780330181122,NA
1860,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.89020694295565,NA
1861,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.24506863951683,NA
1862,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.70808600385984,NA
1863,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.48069876929124,NA
1864,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.02105076114337,NA
1865,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.009335120519,NA
1866,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.75776175657908,NA
1867,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.90172929161539,NA
1868,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.48648682236671,NA
1869,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.12927606080969,NA
1870,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.93121385574341,NA
1871,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.73818530639013,NA
1872,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.26538749535879,NA
1873,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.05085521936417,NA
1874,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.74067552387714,NA
1875,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.88987908015649,NA
1876,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.61002496878306,NA
1877,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.13591726620992,NA
1878,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.46420403321584,NA
1879,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.03837424516678,NA
1880,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.303542137146,NA
1881,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.4311677912871,NA
1882,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.12541365623474,NA
1883,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.20246485372384,NA
1884,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",-0.394530763228734,NA
1885,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.1586345632871,NA
1886,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.05558949708939,NA
1887,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.818270603815714,NA
1888,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.39790576696396,NA
1889,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.24803563455741,NA
1890,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.79246350874503,NA
1891,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.61675051848094,NA
1892,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.70880792538325,NA
1893,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.6330951154232,NA
1894,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.07269344727198,NA
1895,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.22278244855503,NA
1896,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.56032927831014,NA
1897,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.74943889304996,NA
1898,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.04105150699615,NA
1899,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.3389871319135,NA
1900,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.21002614994844,NA
1901,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.27065332730611,NA
1902,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.28159526983897,NA
1903,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.941362912300974,NA
1904,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.70737524827321,NA
1905,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.07427644729614,NA
1906,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.05422273278236,NA
1907,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.19747997323672,NA
1908,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.05506903802355,NA
1909,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.98797417680422,NA
1910,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.86038949092229,NA
1911,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.3554153094689,NA
1912,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.49805144468943,NA
1913,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.66076060136159,NA
1914,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.80253350734711,NA
1915,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.0697171377639,NA
1916,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.29874144246181,NA
1917,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.48459207514922,NA
1918,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.22920902818441,NA
1919,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.15145790576935,NA
1920,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.62216575443745,NA
1921,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.88182391722997,NA
1922,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.08978132406871,NA
1923,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.51284350951513,NA
1924,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.13375553488731,NA
1925,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.57871784766515,NA
1926,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.43100395736595,NA
1927,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.0725623468558,NA
1928,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.98230442404747,NA
1929,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.7494136095047,NA
1930,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.3316052009662,NA
1931,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.48637492458026,NA
1932,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.06249213218689,NA
1933,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.75502814849218,NA
1934,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.41362675248335,NA
1935,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.64275260766347,NA
1936,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.21574854726593,NA
1937,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.47418603797754,NA
1938,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.26017048458258,NA
1939,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.74197888374329,NA
1940,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.96854639053345,NA
1941,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.27587081988653,NA
1942,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.35556762230893,NA
1943,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.7291504520302,NA
1944,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.44699350992839,NA
1945,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.98410264650981,NA
1946,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.12661435206731,NA
1947,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.54860799511274,NA
1948,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.71582455436389,NA
1949,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.3987508614858,NA
1950,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.95109881957372,NA
1951,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.74377425511678,NA
1952,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.30347926914692,NA
1953,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.18451734383901,NA
1954,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.59188753863176,NA
1955,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.99028377731641,NA
1956,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.00411312282085,NA
1957,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.32322829961777,NA
1958,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.9283419251442,NA
1959,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.9656814734141,NA
1960,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.48615873853366,NA
1961,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.68816486994425,NA
1962,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.25530242919922,NA
1963,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.18407283226649,NA
1964,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.946747442086538,NA
1965,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.58589647213618,NA
1966,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.16809258858363,NA
1967,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.37986277540525,NA
1968,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.79280197620392,NA
1969,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.88292014598846,NA
1970,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.47037895520528,NA
1971,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.10498022039731,NA
1972,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.55949910481771,NA
1973,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.10761459171772,NA
1974,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.02286867300669,NA
1975,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.01150866349538,NA
1976,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.46911822756132,NA
1977,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.64281885450085,NA
1978,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.58328745979816,NA
1979,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.59048057595889,NA
1980,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.18238937854767,NA
1981,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.65405267477036,NA
1982,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.48028115431468,NA
1983,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.82067735989889,NA
1984,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.95106279850006,NA
1985,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.38986398776372,NA
1986,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.02642104029655,NA
1987,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.09599660833677,NA
1988,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.92516494790713,NA
1989,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.01592356463273,NA
1990,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.33840831120809,NA
1991,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.94640990098317,NA
1992,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.68209445476532,NA
1993,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.24202994505564,NA
1994,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.8386726975441,NA
1995,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.3774657001098,NA
1996,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.07955025571088,NA
1997,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.99451033274333,NA
1998,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.26703319946925,NA
1999,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.39310619235039,NA
2000,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.85458778341611,NA
2001,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.69554805755615,NA
2002,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.53758629163106,NA
2003,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.28093902269999,NA
2004,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.98095858097076,NA
2005,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.4950289328893,NA
1850,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.88004824751988,NA
1851,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.09112612406413,NA
1852,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.02121567726135,NA
1853,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.04818616807461,NA
1854,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.1528611779213,NA
1855,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.23293762405713,NA
1856,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.02958916624387,NA
1857,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.53857511778673,NA
1858,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.14770599206289,NA
1859,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.10463957985242,NA
