"year","value","variable","ensemble","model","experiment"
1976,1.60426485538483,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1977,1.38121998310089,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1978,1.98387384414673,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1979,1.82338428497314,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1980,1.06480360031128,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1981,1.89962041378021,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1982,1.10934054851532,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1983,0.514647841453552,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1984,1.57801353931427,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1985,1.90615975856781,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1986,2.105961561203,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1987,1.79812550544739,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1988,1.40212309360504,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1989,2.00901627540588,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1990,2.06785297393799,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1991,1.28752779960632,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1992,-0.271423608064651,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1993,0.981950342655182,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1994,2.24134492874146,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1995,1.75221693515778,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1996,2.27020859718323,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1997,2.07176184654236,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1998,1.84318733215332,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
1999,2.917640209198,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
2000,2.43368291854858,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
2001,1.22599935531616,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
2002,2.59789037704468,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
2003,2.50110340118408,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
2004,2.25759124755859,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
2005,1.77770757675171,"heatflux","r2i1p1","MPI-ESM-LR","esmHistorical"
2006,0.869028627872467,"heatflux","r2i1p1","CanESM2","esmrcp85"
2007,1.52986192703247,"heatflux","r2i1p1","CanESM2","esmrcp85"
2008,1.60278189182281,"heatflux","r2i1p1","CanESM2","esmrcp85"
2009,1.37896299362183,"heatflux","r2i1p1","CanESM2","esmrcp85"
2010,1.5410567522049,"heatflux","r2i1p1","CanESM2","esmrcp85"
2011,0.996433913707733,"heatflux","r2i1p1","CanESM2","esmrcp85"
2012,2.00301480293274,"heatflux","r2i1p1","CanESM2","esmrcp85"
2013,1.31803822517395,"heatflux","r2i1p1","CanESM2","esmrcp85"
2014,1.31862711906433,"heatflux","r2i1p1","CanESM2","esmrcp85"
2015,2.18026494979858,"heatflux","r2i1p1","CanESM2","esmrcp85"
2016,1.77842211723328,"heatflux","r2i1p1","CanESM2","esmrcp85"
2017,0.838716983795166,"heatflux","r2i1p1","CanESM2","esmrcp85"
2018,2.12513661384583,"heatflux","r2i1p1","CanESM2","esmrcp85"
2019,1.70394539833069,"heatflux","r2i1p1","CanESM2","esmrcp85"
2020,1.06229197978973,"heatflux","r2i1p1","CanESM2","esmrcp85"
2021,1.59508383274078,"heatflux","r2i1p1","CanESM2","esmrcp85"
2022,1.98909723758698,"heatflux","r2i1p1","CanESM2","esmrcp85"
2023,2.48260283470154,"heatflux","r2i1p1","CanESM2","esmrcp85"
2024,1.64722537994385,"heatflux","r2i1p1","CanESM2","esmrcp85"
2025,2.21389675140381,"heatflux","r2i1p1","CanESM2","esmrcp85"
2026,1.74217665195465,"heatflux","r2i1p1","CanESM2","esmrcp85"
2027,2.07275199890137,"heatflux","r2i1p1","CanESM2","esmrcp85"
2028,1.87386786937714,"heatflux","r2i1p1","CanESM2","esmrcp85"
2029,2.07322549819946,"heatflux","r2i1p1","CanESM2","esmrcp85"
2030,1.78275549411774,"heatflux","r2i1p1","CanESM2","esmrcp85"
2031,1.62442791461945,"heatflux","r2i1p1","CanESM2","esmrcp85"
2032,1.96193635463715,"heatflux","r2i1p1","CanESM2","esmrcp85"
2033,2.42197585105896,"heatflux","r2i1p1","CanESM2","esmrcp85"
2034,1.75453567504883,"heatflux","r2i1p1","CanESM2","esmrcp85"
2035,2.43264579772949,"heatflux","r2i1p1","CanESM2","esmrcp85"
2036,1.73268663883209,"heatflux","r2i1p1","CanESM2","esmrcp85"
2037,2.12293744087219,"heatflux","r2i1p1","CanESM2","esmrcp85"
2038,2.85440111160278,"heatflux","r2i1p1","CanESM2","esmrcp85"
2039,2.31408500671387,"heatflux","r2i1p1","CanESM2","esmrcp85"
2040,2.06281638145447,"heatflux","r2i1p1","CanESM2","esmrcp85"
2041,2.68166875839233,"heatflux","r2i1p1","CanESM2","esmrcp85"
2042,2.27956938743591,"heatflux","r2i1p1","CanESM2","esmrcp85"
2043,1.98835742473602,"heatflux","r2i1p1","CanESM2","esmrcp85"
2044,2.12399172782898,"heatflux","r2i1p1","CanESM2","esmrcp85"
2045,2.91367483139038,"heatflux","r2i1p1","CanESM2","esmrcp85"
2046,1.89428412914276,"heatflux","r2i1p1","CanESM2","esmrcp85"
2047,2.76179242134094,"heatflux","r2i1p1","CanESM2","esmrcp85"
2048,2.82436156272888,"heatflux","r2i1p1","CanESM2","esmrcp85"
2049,2.19070076942444,"heatflux","r2i1p1","CanESM2","esmrcp85"
2050,2.64037251472473,"heatflux","r2i1p1","CanESM2","esmrcp85"
2051,3.26828622817993,"heatflux","r2i1p1","CanESM2","esmrcp85"
2052,2.32817125320435,"heatflux","r2i1p1","CanESM2","esmrcp85"
2053,2.71159815788269,"heatflux","r2i1p1","CanESM2","esmrcp85"
2054,2.26134777069092,"heatflux","r2i1p1","CanESM2","esmrcp85"
2055,2.47248482704163,"heatflux","r2i1p1","CanESM2","esmrcp85"
2056,2.16889977455139,"heatflux","r2i1p1","CanESM2","esmrcp85"
2057,2.85983395576477,"heatflux","r2i1p1","CanESM2","esmrcp85"
2058,3.67609477043152,"heatflux","r2i1p1","CanESM2","esmrcp85"
2059,2.77096152305603,"heatflux","r2i1p1","CanESM2","esmrcp85"
2060,3.04652118682861,"heatflux","r2i1p1","CanESM2","esmrcp85"
2061,2.80110669136047,"heatflux","r2i1p1","CanESM2","esmrcp85"
2062,3.46119904518127,"heatflux","r2i1p1","CanESM2","esmrcp85"
2063,3.13919162750244,"heatflux","r2i1p1","CanESM2","esmrcp85"
2064,3.00219655036926,"heatflux","r2i1p1","CanESM2","esmrcp85"
2065,3.01077938079834,"heatflux","r2i1p1","CanESM2","esmrcp85"
2066,2.98832273483276,"heatflux","r2i1p1","CanESM2","esmrcp85"
2067,3.40023875236511,"heatflux","r2i1p1","CanESM2","esmrcp85"
2068,2.8213517665863,"heatflux","r2i1p1","CanESM2","esmrcp85"
2069,3.46972274780273,"heatflux","r2i1p1","CanESM2","esmrcp85"
2070,3.15655422210693,"heatflux","r2i1p1","CanESM2","esmrcp85"
2071,3.84658145904541,"heatflux","r2i1p1","CanESM2","esmrcp85"
2072,3.12971639633179,"heatflux","r2i1p1","CanESM2","esmrcp85"
2073,3.12822651863098,"heatflux","r2i1p1","CanESM2","esmrcp85"
2074,3.34916567802429,"heatflux","r2i1p1","CanESM2","esmrcp85"
2075,2.9362587928772,"heatflux","r2i1p1","CanESM2","esmrcp85"
2076,3.58617091178894,"heatflux","r2i1p1","CanESM2","esmrcp85"
2077,3.48926472663879,"heatflux","r2i1p1","CanESM2","esmrcp85"
2078,3.01866698265076,"heatflux","r2i1p1","CanESM2","esmrcp85"
2079,3.65140700340271,"heatflux","r2i1p1","CanESM2","esmrcp85"
2080,3.21660280227661,"heatflux","r2i1p1","CanESM2","esmrcp85"
2081,2.78541970252991,"heatflux","r2i1p1","CanESM2","esmrcp85"
2082,3.5625855922699,"heatflux","r2i1p1","CanESM2","esmrcp85"
2083,4.33687019348145,"heatflux","r2i1p1","CanESM2","esmrcp85"
2084,3.77926325798035,"heatflux","r2i1p1","CanESM2","esmrcp85"
2085,3.66616415977478,"heatflux","r2i1p1","CanESM2","esmrcp85"
2086,4.08538961410522,"heatflux","r2i1p1","CanESM2","esmrcp85"
2087,3.45138835906982,"heatflux","r2i1p1","CanESM2","esmrcp85"
2088,3.76908421516418,"heatflux","r2i1p1","CanESM2","esmrcp85"
2089,3.77944850921631,"heatflux","r2i1p1","CanESM2","esmrcp85"
2090,3.40475058555603,"heatflux","r2i1p1","CanESM2","esmrcp85"
2091,3.76164650917053,"heatflux","r2i1p1","CanESM2","esmrcp85"
2092,3.73574137687683,"heatflux","r2i1p1","CanESM2","esmrcp85"
2093,3.95187735557556,"heatflux","r2i1p1","CanESM2","esmrcp85"
2094,3.53366661071777,"heatflux","r2i1p1","CanESM2","esmrcp85"
2095,3.84262609481812,"heatflux","r2i1p1","CanESM2","esmrcp85"
2096,3.74353766441345,"heatflux","r2i1p1","CanESM2","esmrcp85"
2097,4.18826198577881,"heatflux","r2i1p1","CanESM2","esmrcp85"
2098,3.65821123123169,"heatflux","r2i1p1","CanESM2","esmrcp85"
2099,3.78827714920044,"heatflux","r2i1p1","CanESM2","esmrcp85"
2100,4.94737815856934,"heatflux","r2i1p1","CanESM2","esmrcp85"
1850,0.564191877841949,"heatflux","r3i1p1","CanESM2","esmHistorical"
1851,-0.30804443359375,"heatflux","r3i1p1","CanESM2","esmHistorical"
1852,0.030702106654644,"heatflux","r3i1p1","CanESM2","esmHistorical"
1853,-0.16823647916317,"heatflux","r3i1p1","CanESM2","esmHistorical"
1854,-0.290233731269836,"heatflux","r3i1p1","CanESM2","esmHistorical"
1855,0.0237911138683558,"heatflux","r3i1p1","CanESM2","esmHistorical"
1856,-0.190989151597023,"heatflux","r3i1p1","CanESM2","esmHistorical"
1857,-1.42394661903381,"heatflux","r3i1p1","CanESM2","esmHistorical"
1858,-0.368289798498154,"heatflux","r3i1p1","CanESM2","esmHistorical"
1859,0.0867560207843781,"heatflux","r3i1p1","CanESM2","esmHistorical"
1860,1.00569975376129,"heatflux","r3i1p1","CanESM2","esmHistorical"
1861,-0.297659695148468,"heatflux","r3i1p1","CanESM2","esmHistorical"
1862,-0.808296382427216,"heatflux","r3i1p1","CanESM2","esmHistorical"
1863,-0.150662660598755,"heatflux","r3i1p1","CanESM2","esmHistorical"
1864,-0.0286982655525208,"heatflux","r3i1p1","CanESM2","esmHistorical"
1865,0.609611868858337,"heatflux","r3i1p1","CanESM2","esmHistorical"
1866,0.21243254840374,"heatflux","r3i1p1","CanESM2","esmHistorical"
1867,-0.16596907377243,"heatflux","r3i1p1","CanESM2","esmHistorical"
1868,0.202352613210678,"heatflux","r3i1p1","CanESM2","esmHistorical"
1869,0.0544266402721405,"heatflux","r3i1p1","CanESM2","esmHistorical"
1870,0.750536262989044,"heatflux","r3i1p1","CanESM2","esmHistorical"
1871,-0.461774349212646,"heatflux","r3i1p1","CanESM2","esmHistorical"
1872,0.061984695494175,"heatflux","r3i1p1","CanESM2","esmHistorical"
1873,0.209736526012421,"heatflux","r3i1p1","CanESM2","esmHistorical"
1874,-0.0120771899819374,"heatflux","r3i1p1","CanESM2","esmHistorical"
1875,-0.0973544865846634,"heatflux","r3i1p1","CanESM2","esmHistorical"
1876,0.764341473579407,"heatflux","r3i1p1","CanESM2","esmHistorical"
1877,-0.24042035639286,"heatflux","r3i1p1","CanESM2","esmHistorical"
1878,-0.441944032907486,"heatflux","r3i1p1","CanESM2","esmHistorical"
1879,0.232875853776932,"heatflux","r3i1p1","CanESM2","esmHistorical"
1880,0.165390864014626,"heatflux","r3i1p1","CanESM2","esmHistorical"
1881,-0.0626881569623947,"heatflux","r3i1p1","CanESM2","esmHistorical"
1882,0.396127909421921,"heatflux","r3i1p1","CanESM2","esmHistorical"
1883,-1.44570338726044,"heatflux","r3i1p1","CanESM2","esmHistorical"
1884,-1.53121876716614,"heatflux","r3i1p1","CanESM2","esmHistorical"
1885,-1.90832650661469,"heatflux","r3i1p1","CanESM2","esmHistorical"
1886,-1.10986530780792,"heatflux","r3i1p1","CanESM2","esmHistorical"
1887,-0.23528490960598,"heatflux","r3i1p1","CanESM2","esmHistorical"
1888,-0.0873785763978958,"heatflux","r3i1p1","CanESM2","esmHistorical"
1889,-0.103919044137001,"heatflux","r3i1p1","CanESM2","esmHistorical"
1890,-0.750243842601776,"heatflux","r3i1p1","CanESM2","esmHistorical"
1891,0.0601678974926472,"heatflux","r3i1p1","CanESM2","esmHistorical"
1892,0.16408197581768,"heatflux","r3i1p1","CanESM2","esmHistorical"
1893,0.0413320548832417,"heatflux","r3i1p1","CanESM2","esmHistorical"
1894,0.179664313793182,"heatflux","r3i1p1","CanESM2","esmHistorical"
1895,0.28897488117218,"heatflux","r3i1p1","CanESM2","esmHistorical"
1896,0.20832172036171,"heatflux","r3i1p1","CanESM2","esmHistorical"
1897,-0.694177329540253,"heatflux","r3i1p1","CanESM2","esmHistorical"
1898,0.696252524852753,"heatflux","r3i1p1","CanESM2","esmHistorical"
1899,0.363756418228149,"heatflux","r3i1p1","CanESM2","esmHistorical"
1900,-0.314377784729004,"heatflux","r3i1p1","CanESM2","esmHistorical"
1901,0.467515856027603,"heatflux","r3i1p1","CanESM2","esmHistorical"
1902,0.141184791922569,"heatflux","r3i1p1","CanESM2","esmHistorical"
1903,-0.554337024688721,"heatflux","r3i1p1","CanESM2","esmHistorical"
1904,-0.73077392578125,"heatflux","r3i1p1","CanESM2","esmHistorical"
1905,0.582929253578186,"heatflux","r3i1p1","CanESM2","esmHistorical"
1906,-0.0488604567945004,"heatflux","r3i1p1","CanESM2","esmHistorical"
1907,-0.0498287416994572,"heatflux","r3i1p1","CanESM2","esmHistorical"
1908,0.207005545496941,"heatflux","r3i1p1","CanESM2","esmHistorical"
1909,-0.941812455654144,"heatflux","r3i1p1","CanESM2","esmHistorical"
1910,0.526803612709045,"heatflux","r3i1p1","CanESM2","esmHistorical"
1911,0.192846193909645,"heatflux","r3i1p1","CanESM2","esmHistorical"
1912,0.297944158315659,"heatflux","r3i1p1","CanESM2","esmHistorical"
1913,-0.464202970266342,"heatflux","r3i1p1","CanESM2","esmHistorical"
1914,0.071605920791626,"heatflux","r3i1p1","CanESM2","esmHistorical"
1915,0.443901300430298,"heatflux","r3i1p1","CanESM2","esmHistorical"
1916,0.500583469867706,"heatflux","r3i1p1","CanESM2","esmHistorical"
1917,-0.392935514450073,"heatflux","r3i1p1","CanESM2","esmHistorical"
1918,0.329288154840469,"heatflux","r3i1p1","CanESM2","esmHistorical"
1919,0.107426546514034,"heatflux","r3i1p1","CanESM2","esmHistorical"
1920,0.599585831165314,"heatflux","r3i1p1","CanESM2","esmHistorical"
1921,0.160715520381927,"heatflux","r3i1p1","CanESM2","esmHistorical"
1922,0.785609185695648,"heatflux","r3i1p1","CanESM2","esmHistorical"
1923,0.0254715103656054,"heatflux","r3i1p1","CanESM2","esmHistorical"
1924,0.217836365103722,"heatflux","r3i1p1","CanESM2","esmHistorical"
1925,-0.0283535346388817,"heatflux","r3i1p1","CanESM2","esmHistorical"
1926,0.389001876115799,"heatflux","r3i1p1","CanESM2","esmHistorical"
1927,0.281772643327713,"heatflux","r3i1p1","CanESM2","esmHistorical"
1928,0.373899400234222,"heatflux","r3i1p1","CanESM2","esmHistorical"
1929,-0.314577609300613,"heatflux","r3i1p1","CanESM2","esmHistorical"
1930,-0.111190013587475,"heatflux","r3i1p1","CanESM2","esmHistorical"
1931,0.863276422023773,"heatflux","r3i1p1","CanESM2","esmHistorical"
1932,-0.443782091140747,"heatflux","r3i1p1","CanESM2","esmHistorical"
1933,0.355476140975952,"heatflux","r3i1p1","CanESM2","esmHistorical"
1934,-0.132237240672112,"heatflux","r3i1p1","CanESM2","esmHistorical"
1935,0.570532858371735,"heatflux","r3i1p1","CanESM2","esmHistorical"
1936,1.12037992477417,"heatflux","r3i1p1","CanESM2","esmHistorical"
1937,0.0155404461547732,"heatflux","r3i1p1","CanESM2","esmHistorical"
1938,0.445324659347534,"heatflux","r3i1p1","CanESM2","esmHistorical"
1939,0.258630394935608,"heatflux","r3i1p1","CanESM2","esmHistorical"
1940,-0.141506597399712,"heatflux","r3i1p1","CanESM2","esmHistorical"
1941,0.42518213391304,"heatflux","r3i1p1","CanESM2","esmHistorical"
1942,0.28800156712532,"heatflux","r3i1p1","CanESM2","esmHistorical"
1943,0.41693302989006,"heatflux","r3i1p1","CanESM2","esmHistorical"
1944,0.138452813029289,"heatflux","r3i1p1","CanESM2","esmHistorical"
1945,0.186978027224541,"heatflux","r3i1p1","CanESM2","esmHistorical"
1946,0.870340347290039,"heatflux","r3i1p1","CanESM2","esmHistorical"
1947,0.399762719869614,"heatflux","r3i1p1","CanESM2","esmHistorical"
1948,0.249171584844589,"heatflux","r3i1p1","CanESM2","esmHistorical"
1949,-0.251194477081299,"heatflux","r3i1p1","CanESM2","esmHistorical"
1950,0.466329455375671,"heatflux","r3i1p1","CanESM2","esmHistorical"
1951,-0.362042874097824,"heatflux","r3i1p1","CanESM2","esmHistorical"
1952,0.277285218238831,"heatflux","r3i1p1","CanESM2","esmHistorical"
1953,0.163411751389503,"heatflux","r3i1p1","CanESM2","esmHistorical"
1954,-0.095734678208828,"heatflux","r3i1p1","CanESM2","esmHistorical"
1955,-0.0516667142510414,"heatflux","r3i1p1","CanESM2","esmHistorical"
1956,0.694615602493286,"heatflux","r3i1p1","CanESM2","esmHistorical"
1957,0.102544456720352,"heatflux","r3i1p1","CanESM2","esmHistorical"
1958,-0.0893872827291489,"heatflux","r3i1p1","CanESM2","esmHistorical"
1959,0.132355540990829,"heatflux","r3i1p1","CanESM2","esmHistorical"
1960,-0.144938051700592,"heatflux","r3i1p1","CanESM2","esmHistorical"
1961,0.0909662768244743,"heatflux","r3i1p1","CanESM2","esmHistorical"
1962,-0.517761290073395,"heatflux","r3i1p1","CanESM2","esmHistorical"
1963,-1.13652741909027,"heatflux","r3i1p1","CanESM2","esmHistorical"
1964,-0.654430091381073,"heatflux","r3i1p1","CanESM2","esmHistorical"
1965,-0.268003523349762,"heatflux","r3i1p1","CanESM2","esmHistorical"
1966,0.570996642112732,"heatflux","r3i1p1","CanESM2","esmHistorical"
1967,0.598780572414398,"heatflux","r3i1p1","CanESM2","esmHistorical"
1968,-0.417845278978348,"heatflux","r3i1p1","CanESM2","esmHistorical"
1969,-0.360186338424683,"heatflux","r3i1p1","CanESM2","esmHistorical"
1970,0.150941759347916,"heatflux","r3i1p1","CanESM2","esmHistorical"
1971,0.573529779911041,"heatflux","r3i1p1","CanESM2","esmHistorical"
1972,0.318119168281555,"heatflux","r3i1p1","CanESM2","esmHistorical"
1973,1.09363031387329,"heatflux","r3i1p1","CanESM2","esmHistorical"
1974,0.557007610797882,"heatflux","r3i1p1","CanESM2","esmHistorical"
1975,-0.340958058834076,"heatflux","r3i1p1","CanESM2","esmHistorical"
1976,1.01908183097839,"heatflux","r3i1p1","CanESM2","esmHistorical"
1977,0.961832761764526,"heatflux","r3i1p1","CanESM2","esmHistorical"
1978,0.432919085025787,"heatflux","r3i1p1","CanESM2","esmHistorical"
1979,0.906984329223633,"heatflux","r3i1p1","CanESM2","esmHistorical"
1980,0.953853368759155,"heatflux","r3i1p1","CanESM2","esmHistorical"
1981,1.21504032611847,"heatflux","r3i1p1","CanESM2","esmHistorical"
1982,-0.140494614839554,"heatflux","r3i1p1","CanESM2","esmHistorical"
1983,0.0193667225539684,"heatflux","r3i1p1","CanESM2","esmHistorical"
1984,0.391954034566879,"heatflux","r3i1p1","CanESM2","esmHistorical"
1985,1.1457097530365,"heatflux","r3i1p1","CanESM2","esmHistorical"
1986,0.207259222865105,"heatflux","r3i1p1","CanESM2","esmHistorical"
1987,0.58197033405304,"heatflux","r3i1p1","CanESM2","esmHistorical"
1988,1.87060344219208,"heatflux","r3i1p1","CanESM2","esmHistorical"
1989,0.693488836288452,"heatflux","r3i1p1","CanESM2","esmHistorical"
1990,0.968282401561737,"heatflux","r3i1p1","CanESM2","esmHistorical"
1991,0.305310636758804,"heatflux","r3i1p1","CanESM2","esmHistorical"
1992,-1.41112291812897,"heatflux","r3i1p1","CanESM2","esmHistorical"
1993,0.426000893115997,"heatflux","r3i1p1","CanESM2","esmHistorical"
1994,1.62728333473206,"heatflux","r3i1p1","CanESM2","esmHistorical"
1995,0.949253499507904,"heatflux","r3i1p1","CanESM2","esmHistorical"
1996,0.371801227331161,"heatflux","r3i1p1","CanESM2","esmHistorical"
1997,1.71812546253204,"heatflux","r3i1p1","CanESM2","esmHistorical"
1998,1.00367629528046,"heatflux","r3i1p1","CanESM2","esmHistorical"
1999,1.32297909259796,"heatflux","r3i1p1","CanESM2","esmHistorical"
2000,1.68056321144104,"heatflux","r3i1p1","CanESM2","esmHistorical"
2001,2.03605818748474,"heatflux","r3i1p1","CanESM2","esmHistorical"
2002,1.04192852973938,"heatflux","r3i1p1","CanESM2","esmHistorical"
2003,1.44971477985382,"heatflux","r3i1p1","CanESM2","esmHistorical"
2004,1.63151884078979,"heatflux","r3i1p1","CanESM2","esmHistorical"
2005,1.18674099445343,"heatflux","r3i1p1","CanESM2","esmHistorical"
1850,1.88004839420319,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1851,2.09112620353699,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1852,2.02121567726135,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1853,2.04818606376648,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1854,2.15286111831665,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1855,2.2329375743866,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1856,1.02958905696869,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1857,1.53857505321503,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1858,1.14770603179932,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1859,2.10463953018188,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1860,2.36275863647461,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1861,1.98484802246094,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1862,1.56249189376831,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1863,1.71261394023895,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1864,2.00077533721924,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1865,2.67738509178162,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1866,2.22593927383423,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1867,2.29654312133789,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1868,2.33910441398621,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1869,1.59455943107605,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1870,1.9198123216629,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1871,2.43407583236694,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1872,1.64066123962402,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1873,2.02605152130127,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1874,1.7617484331131,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1875,2.13215017318726,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1876,1.82513928413391,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1877,1.5912219285965,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1878,1.723748087883,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1879,1.95236039161682,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1880,1.7766797542572,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1881,1.78679847717285,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1882,1.87499737739563,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
1883,1.58040070533752,"heatflux","r3i1p1","MIROC-ESM","esmHistorical"
